track_id,artist_name,track_title,track_genre_top,track_genres_all,set_split
040238,Big Blood,AIRAID AIR RAID,Folk,Folk,test
040239,Big Blood,She-Wander(er),Folk,Folk,test
040240,Big Blood,Creepin' Crazy Time,Folk,Folk,test
040241,Big Blood,Reverse Hymnal,Folk,Folk,test
040242,Big Blood,Song for RO-HE-GE,Folk,Folk,test
040243,Big Blood,Coming Home Pt. III,Folk,Folk,test
040244,Big Blood,... Is All We Have,Folk,Folk,test
040245,Big Blood,Ringers in the Fold,Folk,Folk,test
040250,Maps & Transit,Ponds,Instrumental,"Ambient, Instrumental",training
040509,Richard Garet,Light Field (excerpt),Experimental,"Sound Art, Experimental",training
040525,Duke Hugh,sweet and lowdown,Hip-Hop,Hip-Hop,training
040541,uiutna,kiss of halloween,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
040542,uiutna,kiss of halloween instrumental,Hip-Hop,"Alternative Hip-Hop, Hip-Hop",training
040598,Honey Trappists,How Interesting! How Bizarre!,Experimental,"Noise, Experimental",training
040654,Albert Glasser,A Boat in the Fog and a Battle,Instrumental,"Soundtrack, Instrumental",validation
040655,Albert Glasser,The Dragon,Instrumental,"Soundtrack, Instrumental",validation
040656,Albert Glasser,Into The Sewers,Instrumental,"Soundtrack, Instrumental",validation
040657,Albert Glasser,Opium,Instrumental,"Soundtrack, Instrumental",validation
040658,Albert Glasser,The Auction 1,Instrumental,"Soundtrack, Instrumental",validation
040659,Albert Glasser,The Auction 2,Instrumental,"Soundtrack, Instrumental",validation
040660,Albert Glasser,Pursuit,Instrumental,"Soundtrack, Instrumental",validation
040683,Str8 Sounds,Interloper,Electronic,Electronic,training
040725,Str8 Sounds,It's My Life Welcome To It,Electronic,Electronic,training
040842,Fancy Mike,Death Proof,Electronic,"Bigbeat, Techno, Electronic",training
040843,Fancy Mike,Sunshine,Electronic,"Bigbeat, Techno, Electronic",training
040844,Raw Stiles,E.M.F.H.,Electronic,"Bigbeat, Techno, Electronic",test
040845,Raw Stiles,Rouge,Electronic,"Bigbeat, Techno, Electronic",test
040851,Str8 Sounds,Moving Toward You,Electronic,Electronic,training
040903,James Beaudreau,The Devil is a Sad Spirit,Rock,Rock,training
040908,Mopno,Safe And Sound,Experimental,"Avant-Garde, Experimental, Musique Concrete",training
040909,Mopno,Adele,Experimental,"Avant-Garde, Experimental, Musique Concrete",training
040938,The Sights,Not As Pretty,Rock,"Punk, Rock, Power-Pop",training
040940,The Sights,Maria (and) Could Not Call It Love (and) How Do You Sleep,Rock,"Punk, Rock, Power-Pop",training
040984,Kristin Hersh,Crooked,Rock,Rock,validation
040985,Xiu Xiu,Chocolate Makes You Happy,Rock,"Indie-Rock, Rock",training
040986,The Corin Tucker Band,Doubt,Rock,"Indie-Rock, Rock",training
041018,Unity Vibration,Au royaume de la money,International,"International, Reggae - Dancehall, Reggae - Dub",training
041019,Bankil,Manifesto,International,"International, Reggae - Dancehall, Reggae - Dub",test
041020,Garage firm,Digital system,International,"International, Reggae - Dancehall, Reggae - Dub",validation
041054,Gouffre d un pôle à l autre,RELAX,Experimental,"Noise, Sound Poetry, Experimental, Drone",training
041095,Johnny Hawaii,The Lonely Smurfer,Rock,"Surf, Indie-Rock, Rock, Garage",training
041147,Str8 Sounds,Anti War Mindbot,Electronic,Electronic,training
041191,Weyes Blood,Candyboy,Folk,"Psych-Folk, Folk",training
041192,Weyes Blood,Storms That Breed,Folk,"Psych-Folk, Folk",training
041310,Funny Cry Happy,Mercury Spring,Folk,"Psych-Folk, Folk",test
041381,Phemale,CREEPEOPLE,Pop,"Pop, Experimental Pop, Synth Pop",validation
041568,Fabryka,Dismissal,Pop,Pop,training
041570,Simone Cicconi,UnDaTheC acoustic version,Folk,"Folk, Singer-Songwriter",training
041573,Janne Hanhisuanto,Autumn,Instrumental,"Ambient, Instrumental",training
041605,Duncan Cameron,Side A Journey,Experimental,"Sound Collage, Electroacoustic, Experimental",training
041709,As Seen On TV,ABBA,Experimental,"Sound Collage, Experimental",training
041714,As Seen On TV,Radiohead,Experimental,"Sound Collage, Experimental",training
041812,Raden Anom Prakoso,Flashback Documentary of Indonesian Independence Hegemony,Rock,Rock,training
041819,Phemale,A SAD KID,Pop,"Pop, Experimental Pop, Synth Pop",validation
041820,Phemale,THE FASTEST CAR,Pop,"Pop, Experimental Pop, Synth Pop",validation
041825,Phemale,THE DEADLIEST CAR (HAUNTED),Pop,"Pop, Experimental Pop, Synth Pop",validation
041961,Ga'an,Chasmaeon,Rock,"Psych-Rock, Rock, Progressive",training
041962,Ga'an,Living Tribunal,Rock,"Psych-Rock, Rock, Progressive",training
041965,Ga'an,Servant Eye,Rock,"Psych-Rock, Rock, Progressive",training
041971,Juanita y los Feos,El Agujero,Instrumental,"Soundtrack, Instrumental",validation
041983,Childs,...,Instrumental,"Ambient, Soundtrack, Instrumental",training
042014,Caballo and the Mothafu Kings,Skango - Volfoniq rmx (Canada),International,"Latin, International, Reggae - Dancehall, Reggae - Dub",training
042016,Dub One!,Them never love the flowers - Jambassa rmx by Dub One! (Germany),International,"International, Reggae - Dub",training
042017,Dub Riots,There is a tower on that hill (Greece),International,"International, Reggae - Dub",training
042018,Electronischebasisgeluide,La boite a track (Spain),Electronic,"Techno, House, Electronic",test
042019,Hot Fire,Them Never Love No Bans - DnB Mix (Germany),Electronic,"Drum & Bass, Bigbeat, Techno, Electronic",training
042020,Jah Henchman,Real Avatar  (Jamaica),International,"International, Reggae - Dancehall, Reggae - Dub",training
042023,Lowknee,No Banned Dubs  (Greece),International,"International, Reggae - Dub",training
042025,Money Pallet,Live much longer (Jamaica),International,"International, Reggae - Dancehall, Reggae - Dub",training
042029,Tony Dubshot,Drumsong Riddim - dubshot's boombastic redub (Lowlands),International,"International, Reggae - Dub",training
042030,Triple D,Live to Raze again (Jamaica),International,"International, Reggae - Dancehall, Reggae - Dub",training
042031,Uffe,Henri Martin Affair  (Sweden),International,"International, Reggae - Dub",training
042040,Coolzey,Enjoy Your Holiday,Hip-Hop,Hip-Hop,test
042044,NanowaR Of Steel,NanowaR,Rock,"Rock, Metal",training
042045,The Insider,The Great Break-off,Hip-Hop,Hip-Hop,training
042046,Dead Poets,Bottles of Reason,Hip-Hop,Hip-Hop,training
042048,Pinkle,Fractals,Pop,Pop,training
042119,The HATE Noise and Anonymous,Heavy Metal Attack Part 2,Experimental,"Experimental, Novelty",training
042126,The HATE Noise and Anonymous,Too Far,Experimental,"Experimental, Novelty",training
042129,Colin Shaddick & Roger Nicholls,Full-A-Blues,Experimental,"Sound Art, Experimental",test
042135,Colin Shaddick & Roger Nicholls,E Boogie,Experimental,"Sound Art, Experimental",test
042138,Colin Shaddick & Roger Nicholls,Capture My Soul,Experimental,"Sound Art, Experimental",test
042139,Colin Shaddick & Roger Nicholls,Bebop Rain,Experimental,"Sound Art, Experimental",test
042141,Colin Shaddick & Roger Nicholls,Smoke In The Blues Bar,Experimental,"Sound Art, Experimental",test
042146,Colin Shaddick & Roger Nicholls,Blues For Brownie,Experimental,"Sound Art, Experimental",test
042234,Zlatne Uste Balkan Brass Band,Lacin Cocek,International,International,training
042235,Zlatne Uste Balkan Brass Band,[interview],International,International,training
042236,Zlatne Uste Balkan Brass Band,Kozarica Kolo,International,International,training
042238,Zlatne Uste Balkan Brass Band,Srebrin,International,International,training
042240,Zlatne Uste Balkan Brass Band,Vranski Cocek,International,International,training
042241,Zlatne Uste Balkan Brass Band,Boki Trinaest,International,International,training
042243,Zlatne Uste Balkan Brass Band,Prodzo Selo,International,International,training
042245,Zlatne Uste Balkan Brass Band,Michael's Ruchenitsa,International,International,training
042247,Zlatne Uste Balkan Brass Band,Cororo,International,International,training
042310,Lockerbie,Sumar (intro),Rock,"Post-Rock, Rock",training
042372,Broke For Free,Only Instrumental,Electronic,"Minimal Electronic, Electronic",test
042373,Broke For Free,Mell's Parade,Electronic,"Minimal Electronic, Electronic",test
042374,Broke For Free,My Luck,Electronic,"Minimal Electronic, Electronic",test
042375,Broke For Free,Day Bird,Electronic,"Minimal Electronic, Electronic",test
042376,Broke For Free,My Always Mood,Electronic,"Minimal Electronic, Electronic",test
042377,Broke For Free,Night Owl,Electronic,"Minimal Electronic, Electronic",test
042442,univeria zekt,A2 Altcheringa,Rock,"Progressive, Rock",training
042463,Yves Rakotomalala,A 1 still a rambler,Folk,"Psych-Folk, Folk",test
042475,Art Boys Collection,A 1 Freedom voice of my soul,Rock,"Psych-Rock, Rock",training
042648,Gino Pertot,anita the saggitarius,Folk,"Psych-Folk, Folk",training
042659,Gino Pertot,Nick Drake,Folk,"Psych-Folk, Folk",training
042751,Delicate Steve,Butterfly,Pop,"Pop, Experimental Pop",training
042761,voyageurs,BLACK FOREST,Rock,"Psych-Rock, Rock",training
042789,voyageurs,SLEEPING OUTDOORS,Rock,"Psych-Rock, Rock",training
042844,Waylon Thornton and the Heavy Hands,Men Don't Cry,Rock,"Punk, Lo-Fi, Rock, Garage",validation
042851,Waylon Thornton and the Heavy Hands,Manson Halloween,Rock,"Punk, Lo-Fi, Rock, Garage",validation
042911,Phemale,MEDICAL SEX,Pop,"Pop, Experimental Pop, Synth Pop",validation
042914,Phemale,BLOWN,Pop,"Pop, Experimental Pop, Synth Pop",validation
042915,Phemale,FACE FARM,Pop,"Pop, Experimental Pop, Synth Pop",validation
042966,Cave Bears,Kids,Experimental,"Noise, Experimental",training
042984,Cave Bears,Lamp Happy Camp,Experimental,"Noise, Experimental",training
043016,Huun Huur Tu,[conclusion],International,"International, Asia-Far East",training
043018,Huun Huur Tu,Oske Cherde,International,"International, Asia-Far East",training
043019,Huun Huur Tu,[interview],International,"International, Asia-Far East",training
043020,Huun Huur Tu,Sygyt,International,"International, Asia-Far East",training
043021,Huun Huur Tu,[interview],International,"International, Asia-Far East",training
043022,Huun Huur Tu,Kongurri,International,"International, Asia-Far East",training
043023,Huun Huur Tu,[interview],International,"International, Asia-Far East",training
043024,Huun Huur Tu,Kargyraa,International,"International, Asia-Far East",training
043025,Huun Huur Tu,[interview],International,"International, Asia-Far East",training
043026,Huun Huur Tu,Chyraa Khoor,International,"International, Asia-Far East",training
043027,Huun Huur Tu,[interview],International,"International, Asia-Far East",training
043028,Huun Huur Tu,Samagaldai,International,"International, Asia-Far East",training
043029,Huun Huur Tu,[interview],International,"International, Asia-Far East",training
043030,Huun Huur Tu,"Yzhelen Gis, Dorteleen Gis",International,"International, Asia-Far East",training
043063,Chuck Bettis,nature prevails,Experimental,"Noise, Experimental",training
043172,Kiran Ahluwalia,Koka,International,"International, Indian",training
043173,Kiran Ahluwalia,Meri Gori Gori,International,"International, Indian",training
043516,Eastern Watershed Klezmer Quartet,Varshaver,International,"Europe, International, Klezmer",test
043517,Eastern Watershed Klezmer Quartet,Heifitz' Frailach,International,"Europe, International, Klezmer",test
043518,Eastern Watershed Klezmer Quartet,Dance Medley,International,"Europe, International, Klezmer",test
043519,Eastern Watershed Klezmer Quartet,"Play It Again, Dave",International,"Europe, International, Klezmer",test
043520,Eastern Watershed Klezmer Quartet,Der Heyser Bulgar,International,"Europe, International, Klezmer",test
043521,Eastern Watershed Klezmer Quartet,Sammy's Medley,International,"Europe, International, Klezmer",test
043533,MWE,Halay,International,"International, Europe, Middle East, Romany (Gypsy), Balkan",training
043534,MWE,Ayabibi,International,"International, Europe, Middle East, Romany (Gypsy), Balkan",training
043535,MWE,Sirtos (from Yiannitsa),International,"International, Europe, Middle East, Romany (Gypsy), Balkan",training
043536,MWE,Suleyman Aga,International,"International, Europe, Middle East, Romany (Gypsy), Balkan",training
043585,Rozsa has become... Madárka,Rumelaj,International,"Europe, International, Romany (Gypsy), Klezmer",training
043586,Rozsa has become... Madárka,Nacht en gan Eden,International,"Europe, International, Romany (Gypsy), Klezmer",training
043587,Rozsa has become... Madárka,Arrol Alol,International,"Europe, International, Romany (Gypsy), Klezmer",training
043588,Rozsa has become... Madárka,L'chaim,International,"Europe, International, Romany (Gypsy), Klezmer",training
043589,Rozsa has become... Madárka,Bubamara,International,"Europe, International, Romany (Gypsy), Klezmer",training
043590,Rozsa has become... Madárka,Vlasko,International,"Europe, International, Romany (Gypsy), Klezmer",training
043592,Gipsyork,Am Pistol,International,"Europe, International, Romany (Gypsy)",training
043593,Gipsyork,Auzi Mama,International,"Europe, International, Romany (Gypsy)",training
043594,Gipsyork,"Liberte, Egalite, Fraternite, et Deportez (speech)",International,"Europe, International, Romany (Gypsy)",training
043595,Gipsyork,Intr-o Zi La Poarta Mea,International,"Europe, International, Romany (Gypsy)",training
043596,Gipsyork,Hora,International,"Europe, International, Romany (Gypsy)",training
043598,Rozsa has become... Madárka,Amari szi Amari,International,"Europe, International, Romany (Gypsy), Klezmer",training
043599,Rozsa has become... Madárka,Goldenshteyn,International,"Europe, International, Romany (Gypsy), Klezmer",training
043600,Rozsa has become... Madárka,"Repülj Madar, Repülj",International,"Europe, International, Romany (Gypsy), Klezmer",training
043608,Prince Rama,15 minute exorcise (excerpt),Experimental,Experimental,training
043621,Kreamy 'Lectric Santa,Sickly Sweet 1 (unfettered),Folk,"Folk, Freak-Folk",training
043623,Kreamy 'Lectric Santa,Steak and Acid/Claudette colbert,Folk,"Folk, Freak-Folk",training
043691,Eok,Nirvana,Experimental,Experimental,validation
043695,MWE,Halay,International,"International, Balkan, Middle East, Europe",training
043696,MWE,Los Bilbilicos,International,"International, Balkan, Middle East, Europe",training
043697,MWE,Süleyman Ağa,International,"International, Balkan, Middle East, Europe",training
043698,MWE,Syrtos,International,"International, Balkan, Middle East, Europe",training
043699,MWE,Varshaver,International,"International, Balkan, Middle East, Europe",training
043761,Kreamy 'Lectric Santa,Me so horny 2,Folk,"Folk, Freak-Folk",training
043765,Ansambl Mastika,Nova Zemja,International,"International, Balkan",test
043766,Ansambl Mastika,Memede Zlatna Ptica,International,"International, Balkan",test
043767,Ansambl Mastika,Pesna bez Zborovi/More Tri Godini,International,"International, Balkan",test
043768,Ansambl Mastika,Franklin'in Karsilamasi,International,"International, Balkan",test
043773,Bird Names,Phantoms & Fortunes,Pop,"Pop, Experimental Pop",training
043796,Kreamy 'Lectric Santa,Sun explosion.mp3,Folk,"Folk, Freak-Folk",training
043842,Kreamy 'Lectric Santa,Dark dark darkest space w Ian-Chris,Folk,"Folk, Freak-Folk",training
043843,Kreamy 'Lectric Santa,Sickly Brazil,Folk,"Folk, Freak-Folk",training
043844,Katrah-Quey,swimming in random thrift store items,Hip-Hop,Hip-Hop,training
043856,Chicken Jones,raiz latina,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043857,Akathasquid,fuckthatpimptalking,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043858,This One,tell me how,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043859,Katrah-Quey ft. dj Alekzander,tameka method (pt.1),Hip-Hop,"Hip-Hop Beats, Hip-Hop",test
043860,This One,20 years,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043861,Akathasquid,loosemarbles,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043863,This One,western chow yun-fat,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043865,This One,up north,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043866,Katrah-Quey,contemplate jat,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043867,Chicken Jones,one last try,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
043868,Akathasquid,ididntknow,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
